Index,dc0_data_feed_ch0,dc0_data_feed_ch1,dc0_data_feed_ch2,dc0_data_feed_ch3,dc0_data_feed_ch4,dc0_data_feed_ch5
0,0.569400012493133500,0.179399996995925900,-0.183300003409385680,-0.214499995112419130,0.066299997270107270,0.932099997997283900
1,0.577199995517730700,0.109200000762939450,-0.050700001418590546,-0.120899997651577000,0.128700003027915950,0.998399972915649400
2,0.577199995517730700,0.109200000762939450,-0.050700001418590546,-0.194999992847442630,0.191100001335144040,1.014000058174133300
3,0.600600004196167000,0.097499996423721310,-0.078000001609325410,-0.194999992847442630,0.191100001335144040,1.014000058174133300
4,0.565500020980835000,0.097499996423721310,-0.046799998730421066,-0.241799995303154000,0.132599994540214540,1.029600024223327600
5,0.534300029277801500,0.124799996614456180,0.023399999365210533,-0.253500014543533300,0.113099999725818630,0.947700023651123000
6,0.534300029277801500,0.124799996614456180,0.023399999365210533,-0.253500014543533300,0.113099999725818630,0.947700023651123000
7,0.635699987411499000,0.062399998307228090,0.140400007367134100,-0.167699992656707760,0.089699998497962950,0.990599989891052200
8,0.670799970626831000,0.046799998730421066,0.120899997651577000,-0.226199999451637270,0.191100001335144040,1.029600024223327600
9,0.670799970626831000,0.046799998730421066,0.120899997651577000,-0.280800014734268200,0.140400007367134100,1.029600024223327600
10,0.651300013065338100,0.058499999344348910,0.140400007367134100,-0.280800014734268200,0.140400007367134100,1.029600024223327600
11,0.655200004577636700,0.089699998497962950,0.206699997186660770,-0.300300002098083500,0.085799999535083770,0.982800006866455100
12,0.655200004577636700,0.089699998497962950,0.206699997186660770,-0.191100001335144040,0.113099999725818630,0.982800006866455100
13,0.803399980068206800,0.035100001841783524,0.308099985122680660,-0.191100001335144040,0.113099999725818630,0.982800006866455100
14,0.861899971961975100,0.042899999767541885,0.206699997186660770,-0.296400010585784900,0.144299998879432680,1.056900024414062500
15,0.861899971961975100,0.042899999767541885,0.206699997186660770,-0.292499989271163940,0.148200005292892460,1.029600024223327600
16,0.787800014019012500,0.089699998497962950,0.230100005865097050,-0.335399985313415500,0.062399998307228090,0.990599989891052200
17,0.826799988746643100,0.097499996423721310,0.300300002098083500,-0.335399985313415500,0.062399998307228090,0.990599989891052200
18,0.826799988746643100,0.097499996423721310,0.300300002098083500,-0.241799995303154000,0.116999998688697810,0.998399972915649400
19,1.017899990081787000,0.027300000190734863,0.358799993991851800,-0.319799989461898800,0.152099996805191040,1.041300058364868200
20,1.084200024604797400,0.011699999682605267,0.284700006246566800,-0.319799989461898800,0.152099996805191040,1.041300058364868200
21,1.084200024604797400,0.011699999682605267,0.284700006246566800,-0.343199998140335100,0.132599994540214540,1.060799956321716300
22,1.068600058555603000,0.074100002646446230,0.288599997758865360,-0.358799993991851800,0.089699998497962950,0.994499981403350800
23,1.131000041961670000,0.054600000381469730,0.331499993801116940,-0.358799993991851800,0.089699998497962950,0.994499981403350800
24,1.131000041961670000,0.054600000381469730,0.331499993801116940,-0.292499989271163940,0.062399998307228090,1.029600024223327600
25,1.271399974822998000,-0.027300000190734863,0.386099994182586670,-0.312000006437301640,0.175500005483627320,1.049100041389465300
26,1.271399974822998000,0.031199999153614044,0.308099985122680660,-0.389999985694885250,0.105300001800060270,1.080299973487854000
27,1.271399974822998000,0.031199999153614044,0.308099985122680660,-0.389999985694885250,0.105300001800060270,1.080299973487854000
28,1.372799992561340300,0.019500000402331352,0.269100010395050050,-0.405600011348724370,0.089699998497962950,1.033499956130981400
29,1.388399958610534700,-0.015599999576807022,0.351000010967254640,-0.312000006437301640,0.054600000381469730,1.017899990081787000
30,1.501500010490417500,-0.035100001841783524,0.280800014734268200,-0.312000006437301640,0.054600000381469730,1.017899990081787000
31,1.501500010490417500,-0.035100001841783524,0.280800014734268200,-0.308099985122680660,0.140400007367134100,1.076400041580200200
32,1.509299993515014600,0.011699999682605267,0.163800001144409180,-0.405600011348724370,0.124799996614456180,1.072499990463256800
33,1.509299993515014600,-0.011699999682605267,0.187199994921684270,-0.440699994564056400,0.054600000381469730,1.049100041389465300
34,1.509299993515014600,-0.011699999682605267,0.187199994921684270,-0.440699994564056400,0.054600000381469730,1.049100041389465300
35,1.478099942207336400,-0.011699999682605267,0.210600003600120540,-0.343199998140335100,0.093599997460842130,1.025699973106384300
36,1.442999958992004400,-0.050700001418590546,0.124799996614456180,-0.370499998331069950,0.113099999725818630,1.088099956512451200
37,1.442999958992004400,-0.050700001418590546,0.124799996614456180,-0.370499998331069950,0.113099999725818630,1.088099956512451200
38,1.384500026702880900,0.000000000000000000,0.046799998730421066,-0.425099998712539700,0.120899997651577000,1.084200024604797400
39,1.329900026321411100,0.031199999153614044,0.011699999682605267,-0.436800003051757800,0.066299997270107270,1.064700007438659700
40,1.329900026321411100,0.031199999153614044,0.011699999682605267,-0.436800003051757800,0.066299997270107270,1.064700007438659700
41,1.205100059509277300,0.027300000190734863,0.066299997270107270,-0.358799993991851800,0.054600000381469730,1.060799956321716300
42,1.158300042152404800,-0.027300000190734863,-0.011699999682605267,-0.382200002670288100,0.136500000953674320,1.076400041580200200
43,1.158300042152404800,-0.027300000190734863,-0.011699999682605267,-0.425099998712539700,0.085799999535083770,1.107599973678588900
44,1.103700041770935000,0.039000000804662704,-0.085799999535083770,-0.425099998712539700,0.085799999535083770,1.107599973678588900
45,0.963299989700317400,0.078000001609325410,-0.120899997651577000,-0.428999990224838260,0.089699998497962950,1.072499990463256800
46,0.963299989700317400,0.078000001609325410,-0.120899997651577000,-0.335399985313415500,0.027300000190734863,1.052999973297119100
47,0.865800023078918500,0.089699998497962950,-0.085799999535083770,-0.335399985313415500,0.027300000190734863,1.052999973297119100
48,0.838500022888183600,0.105300001800060270,-0.183300003409385680,-0.354900002479553200,0.132599994540214540,1.099799990653991700
49,0.838500022888183600,0.105300001800060270,-0.183300003409385680,-0.409500002861022950,0.081900000572204590,1.103700041770935000
