Index,dc0_data_feed_ch0,dc0_data_feed_ch1,dc0_data_feed_ch2,dc0_data_feed_ch3,dc0_data_feed_ch4,dc0_data_feed_ch5
0,0.994499981403350800,0.019500000402331352,0.120899997651577000,-0.039000000804662704,0.101400002837181090,1.021800041198730500
1,0.990599989891052200,0.023399999365210533,0.116999998688697810,-0.042899999767541885,0.097499996423721310,1.014000058174133300
2,0.994499981403350800,0.019500000402331352,0.116999998688697810,-0.042899999767541885,0.097499996423721310,1.021800041198730500
3,0.994499981403350800,0.019500000402331352,0.116999998688697810,-0.042899999767541885,0.097499996423721310,1.021800041198730500
4,0.994499981403350800,0.015599999576807022,0.120899997651577000,-0.042899999767541885,0.097499996423721310,1.014000058174133300
5,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.042899999767541885,0.101400002837181090,1.014000058174133300
6,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.042899999767541885,0.101400002837181090,1.014000058174133300
7,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.042899999767541885,0.101400002837181090,1.014000058174133300
8,0.994499981403350800,0.019500000402331352,0.116999998688697810,-0.039000000804662704,0.101400002837181090,1.017899990081787000
9,0.994499981403350800,0.019500000402331352,0.116999998688697810,-0.042899999767541885,0.097499996423721310,1.017899990081787000
10,0.994499981403350800,0.015599999576807022,0.113099999725818630,-0.042899999767541885,0.097499996423721310,1.017899990081787000
11,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.042899999767541885,0.101400002837181090,1.017899990081787000
12,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.046799998730421066,0.101400002837181090,1.017899990081787000
13,0.990599989891052200,0.019500000402331352,0.116999998688697810,-0.046799998730421066,0.101400002837181090,1.017899990081787000
14,0.994499981403350800,0.015599999576807022,0.113099999725818630,-0.046799998730421066,0.105300001800060270,1.021800041198730500
15,0.994499981403350800,0.015599999576807022,0.113099999725818630,-0.042899999767541885,0.101400002837181090,1.010100007057190000
16,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.039000000804662704,0.097499996423721310,1.017899990081787000
17,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.039000000804662704,0.097499996423721310,1.017899990081787000
18,0.990599989891052200,0.019500000402331352,0.116999998688697810,-0.046799998730421066,0.101400002837181090,1.014000058174133300
19,0.990599989891052200,0.019500000402331352,0.116999998688697810,-0.046799998730421066,0.101400002837181090,1.017899990081787000
20,0.990599989891052200,0.015599999576807022,0.113099999725818630,-0.046799998730421066,0.101400002837181090,1.017899990081787000
21,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.039000000804662704,0.097499996423721310,1.014000058174133300
22,0.994499981403350800,0.015599999576807022,0.116999998688697810,-0.042899999767541885,0.101400002837181090,1.014000058174133300
