Index,dc0_data_feed_ch0,dc0_data_feed_ch1,dc0_data_feed_ch2,dc0_data_feed_ch3,dc0_data_feed_ch4,dc0_data_feed_ch5
0,1.544399976730346700,0.039000000804662704,0.230100005865097050,0.335399985313415500,0.042899999767541885,0.990599989891052200
1,1.544399976730346700,0.039000000804662704,0.230100005865097050,0.351000010967254640,0.007799999788403511,0.963299989700317400
2,1.673099994659423800,0.007799999788403511,0.214499995112419130,0.315899997949600200,0.046799998730421066,0.994499981403350800
3,1.704300045967102000,0.003899999894201756,0.233999997377395630,0.315899997949600200,0.046799998730421066,0.994499981403350800
4,1.704300045967102000,0.003899999894201756,0.233999997377395630,0.183300003409385680,0.078000001609325410,0.971099972724914600
5,1.739400029182434000,-0.105300001800060270,0.191100001335144040,0.257400006055831900,0.015599999576807022,0.986699998378753700
6,1.751099944114685000,-0.081900000572204590,0.206699997186660770,0.257400006055831900,0.015599999576807022,0.986699998378753700
7,1.751099944114685000,-0.081900000572204590,0.206699997186660770,0.226199999451637270,0.050700001418590546,0.939899981021881100
8,1.638000011444091800,-0.109200000762939450,0.171599999070167540,0.292499989271163940,-0.007799999788403511,0.982800006866455100
9,1.653599977493286100,-0.113099999725818630,0.179399996995925900,0.292499989271163940,-0.007799999788403511,0.982800006866455100
10,1.653599977493286100,-0.113099999725818630,0.179399996995925900,0.230100005865097050,0.050700001418590546,0.967199981212616000
11,1.544399976730346700,-0.120899997651577000,0.093599997460842130,0.241799995303154000,0.027300000190734863,0.982800006866455100
12,1.404000043869018600,-0.078000001609325410,0.113099999725818630,0.296400010585784900,0.066299997270107270,0.939899981021881100
13,1.404000043869018600,-0.078000001609325410,0.113099999725818630,0.296400010585784900,0.066299997270107270,0.939899981021881100
14,1.228500008583068800,-0.089699998497962950,0.085799999535083770,0.265199989080429100,-0.019500000402331352,0.982800006866455100
15,1.212900042533874500,-0.101400002837181090,0.035100001841783524,0.222299993038177500,0.105300001800060270,0.963299989700317400
16,1.041300058364868200,-0.062399998307228090,-0.023399999365210533,0.222299993038177500,0.105300001800060270,0.963299989700317400
17,1.041300058364868200,-0.062399998307228090,-0.023399999365210533,0.261299997568130500,0.035100001841783524,0.982800006866455100
18,0.822899997234344500,0.031199999153614044,0.003899999894201756,0.284700006246566800,0.062399998307228090,0.955500006675720200
