Index,dc0_data_feed_ch0,dc0_data_feed_ch1,dc0_data_feed_ch2,dc0_data_feed_ch3,dc0_data_feed_ch4,dc0_data_feed_ch5
0,0.932099997997283900,0.132599994540214540,0.292499989271163940,-0.101400002837181090,0.085799999535083770,0.725399971008300800
1,0.932099997997283900,0.132599994540214540,0.292499989271163940,-0.042899999767541885,0.109200000762939450,0.756600022315979000
2,1.259699940681457500,0.097499996423721310,0.386099994182586670,-0.042899999767541885,0.109200000762939450,0.756600022315979000
3,1.497599959373474100,0.039000000804662704,0.288599997758865360,-0.085799999535083770,0.105300001800060270,0.748799979686737100
4,1.497599959373474100,0.039000000804662704,0.288599997758865360,-0.027300000190734863,0.066299997270107270,0.678600013256073000
5,1.544399976730346700,-0.003899999894201756,0.374399989843368530,-0.027300000190734863,0.066299997270107270,0.678600013256073000
6,1.801800012588501000,-0.074100002646446230,0.382200002670288100,-0.003899999894201756,0.007799999788403511,0.666899979114532500
7,1.801800012588501000,-0.074100002646446230,0.382200002670288100,0.074100002646446230,0.113099999725818630,0.670799970626831000
8,1.942199945449829000,-0.074100002646446230,0.382200002670288100,0.003899999894201756,0.046799998730421066,0.686399996280670200
9,1.957800030708313000,-0.120899997651577000,0.288599997758865360,0.003899999894201756,0.046799998730421066,0.686399996280670200
10,1.957800030708313000,-0.120899997651577000,0.288599997758865360,0.054600000381469730,0.035100001841783524,0.600600004196167000
11,1.918799996376037600,-0.171599999070167540,0.315899997949600200,0.078000001609325410,-0.058499999344348910,0.616199970245361300
12,1.903200030326843300,-0.159899994730949400,0.237900003790855400,0.078000001609325410,-0.058499999344348910,0.616199970245361300
13,1.903200030326843300,-0.159899994730949400,0.237900003790855400,0.171599999070167540,0.058499999344348910,0.624000012874603300
14,1.805699944496154800,-0.124799996614456180,0.148200005292892460,0.109200000762939450,0.000000000000000000,0.647400021553039600
15,1.552199959754943800,-0.120899997651577000,0.070200003683567050,0.109200000762939450,0.000000000000000000,0.647400021553039600
16,1.552199959754943800,-0.120899997651577000,0.070200003683567050,0.167699992656707760,0.000000000000000000,0.573300004005432100
17,1.337700009346008300,-0.120899997651577000,0.066299997270107270,0.163800001144409180,-0.058499999344348910,0.588900029659271200
18,1.162199974060058600,-0.019500000402331352,-0.015599999576807022,0.163800001144409180,-0.058499999344348910,0.588900029659271200
19,1.162199974060058600,-0.019500000402331352,-0.015599999576807022,0.245700001716613770,0.015599999576807022,0.616199970245361300
20,0.963299989700317400,-0.011699999682605267,-0.054600000381469730,0.171599999070167540,0.023399999365210533,0.612299978733062700
21,0.655200004577636700,0.027300000190734863,-0.116999998688697810,0.241799995303154000,-0.039000000804662704,0.581099987030029300
22,0.655200004577636700,0.027300000190734863,-0.116999998688697810,0.241799995303154000,-0.039000000804662704,0.581099987030029300
23,0.471899986267089840,0.078000001609325410,-0.132599994540214540,0.269100010395050050,-0.031199999153614044,0.561600029468536400
24,0.331499993801116940,0.167699992656707760,-0.144299998879432680,0.296400010585784900,-0.019500000402331352,0.631799995899200400
25,0.331499993801116940,0.167699992656707760,-0.144299998879432680,0.296400010585784900,-0.019500000402331352,0.631799995899200400
26,0.237900003790855400,0.167699992656707760,-0.163800001144409180,0.249599993228912350,0.027300000190734863,0.592800021171569800
27,0.081900000572204590,0.183300003409385680,-0.109200000762939450,0.276899993419647200,-0.062399998307228090,0.604499995708465600
28,0.081900000572204590,0.183300003409385680,-0.109200000762939450,0.276899993419647200,-0.062399998307228090,0.604499995708465600
29,0.003899999894201756,0.214499995112419130,-0.054600000381469730,0.327600002288818360,-0.011699999682605267,0.549899995326995800
30,0.128700003027915950,0.233999997377395630,0.023399999365210533,0.354900002479553200,-0.066299997270107270,0.647400021553039600
