Index,dc0_data_feed_ch0,dc0_data_feed_ch1,dc0_data_feed_ch2
0,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
1,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
2,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
3,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
4,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
5,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
6,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
7,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
8,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
9,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
10,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
11,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
12,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
13,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
14,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
15,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
16,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
17,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
18,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
19,-0.612299978733062700,-0.647400021553039600,0.425099998712539700
20,-0.612299978733062700,-0.647400021553039600,0.425099998712539700
21,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
22,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
23,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
24,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
25,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
26,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
27,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
28,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
29,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
30,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
31,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
32,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
33,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
34,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
35,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
36,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
37,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
38,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
39,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
40,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
41,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
42,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
43,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
44,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
45,-0.616199970245361300,-0.647400021553039600,0.436800003051757800
46,-0.616199970245361300,-0.647400021553039600,0.436800003051757800
47,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
48,-0.616199970245361300,-0.647400021553039600,0.436800003051757800
49,-0.616199970245361300,-0.647400021553039600,0.436800003051757800
50,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
51,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
52,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
53,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
54,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
55,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
56,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
57,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
58,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
59,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
60,-0.616199970245361300,-0.647400021553039600,0.428999990224838260
61,-0.616199970245361300,-0.647400021553039600,0.428999990224838260
62,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
63,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
64,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
65,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
66,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
67,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
68,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
69,-0.616199970245361300,-0.639599978923797600,0.432900011539459230
70,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
71,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
72,-0.612299978733062700,-0.639599978923797600,0.428999990224838260
73,-0.612299978733062700,-0.639599978923797600,0.428999990224838260
74,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
75,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
76,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
77,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
78,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
79,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
80,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
81,-0.608399987220764200,-0.643499970436096200,0.436800003051757800
82,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
83,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
84,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
85,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
86,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
87,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
88,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
89,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
90,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
91,-0.616199970245361300,-0.647400021553039600,0.436800003051757800
92,-0.616199970245361300,-0.647400021553039600,0.436800003051757800
93,-0.616199970245361300,-0.639599978923797600,0.432900011539459230
94,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
95,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
96,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
97,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
98,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
99,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
100,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
101,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
102,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
103,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
104,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
105,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
106,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
107,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
108,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
109,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
110,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
111,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
112,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
113,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
114,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
115,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
116,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
117,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
118,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
119,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
120,-0.608399987220764200,-0.647400021553039600,0.428999990224838260
121,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
122,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
123,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
124,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
125,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
126,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
127,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
128,-0.612299978733062700,-0.651300013065338100,0.432900011539459230
129,-0.612299978733062700,-0.651300013065338100,0.432900011539459230
130,-0.612299978733062700,-0.639599978923797600,0.428999990224838260
131,-0.612299978733062700,-0.639599978923797600,0.428999990224838260
132,-0.612299978733062700,-0.639599978923797600,0.428999990224838260
133,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
134,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
135,-0.616199970245361300,-0.639599978923797600,0.428999990224838260
136,-0.616199970245361300,-0.639599978923797600,0.428999990224838260
137,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
138,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
139,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
140,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
141,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
142,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
143,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
144,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
145,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
146,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
147,-0.608399987220764200,-0.643499970436096200,0.428999990224838260
148,-0.608399987220764200,-0.643499970436096200,0.428999990224838260
149,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
150,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
151,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
152,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
153,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
154,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
155,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
156,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
157,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
158,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
159,-0.616199970245361300,-0.639599978923797600,0.428999990224838260
160,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
161,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
162,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
163,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
164,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
165,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
166,-0.612299978733062700,-0.639599978923797600,0.432900011539459230
167,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
168,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
169,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
170,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
171,-0.612299978733062700,-0.655200004577636700,0.432900011539459230
172,-0.616199970245361300,-0.651300013065338100,0.432900011539459230
173,-0.616199970245361300,-0.651300013065338100,0.432900011539459230
174,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
175,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
176,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
177,-0.608399987220764200,-0.651300013065338100,0.436800003051757800
178,-0.608399987220764200,-0.651300013065338100,0.436800003051757800
179,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
180,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
181,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
182,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
183,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
184,-0.612299978733062700,-0.639599978923797600,0.432900011539459230
185,-0.612299978733062700,-0.639599978923797600,0.432900011539459230
186,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
187,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
188,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
189,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
190,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
191,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
192,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
193,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
194,-0.616199970245361300,-0.647400021553039600,0.440699994564056400
195,-0.616199970245361300,-0.647400021553039600,0.440699994564056400
196,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
197,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
198,-0.608399987220764200,-0.643499970436096200,0.432900011539459230
199,-0.608399987220764200,-0.643499970436096200,0.432900011539459230
200,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
201,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
202,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
203,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
204,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
205,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
206,-0.616199970245361300,-0.647400021553039600,0.428999990224838260
207,-0.616199970245361300,-0.647400021553039600,0.428999990224838260
208,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
209,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
210,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
211,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
212,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
213,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
214,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
215,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
216,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
217,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
218,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
219,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
220,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
221,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
222,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
223,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
224,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
225,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
226,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
227,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
228,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
229,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
230,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
231,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
232,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
233,-0.612299978733062700,-0.647400021553039600,0.436800003051757800
234,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
235,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
236,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
237,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
238,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
239,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
240,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
241,-0.616199970245361300,-0.643499970436096200,0.432900011539459230
242,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
243,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
244,-0.612299978733062700,-0.639599978923797600,0.428999990224838260
245,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
246,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
247,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
248,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
249,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
250,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
251,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
252,-0.616199970245361300,-0.643499970436096200,0.440699994564056400
253,-0.616199970245361300,-0.643499970436096200,0.440699994564056400
254,-0.612299978733062700,-0.639599978923797600,0.432900011539459230
255,-0.612299978733062700,-0.639599978923797600,0.432900011539459230
256,-0.608399987220764200,-0.643499970436096200,0.436800003051757800
257,-0.608399987220764200,-0.643499970436096200,0.432900011539459230
258,-0.608399987220764200,-0.643499970436096200,0.432900011539459230
259,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
260,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
261,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
262,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
263,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
264,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
265,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
266,-0.612299978733062700,-0.639599978923797600,0.428999990224838260
267,-0.612299978733062700,-0.639599978923797600,0.428999990224838260
268,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
269,-0.620100021362304700,-0.651300013065338100,0.440699994564056400
270,-0.620100021362304700,-0.651300013065338100,0.440699994564056400
271,-0.616199970245361300,-0.635699987411499000,0.425099998712539700
272,-0.616199970245361300,-0.635699987411499000,0.425099998712539700
273,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
274,-0.612299978733062700,-0.643499970436096200,0.425099998712539700
275,-0.612299978733062700,-0.643499970436096200,0.425099998712539700
276,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
277,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
278,-0.608399987220764200,-0.647400021553039600,0.436800003051757800
279,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
280,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
281,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
282,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
283,-0.608399987220764200,-0.643499970436096200,0.432900011539459230
284,-0.608399987220764200,-0.643499970436096200,0.432900011539459230
285,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
286,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
287,-0.612299978733062700,-0.643499970436096200,0.432900011539459230
288,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
289,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
290,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
291,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
292,-0.612299978733062700,-0.647400021553039600,0.432900011539459230
293,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
294,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
295,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
296,-0.612299978733062700,-0.651300013065338100,0.432900011539459230
297,-0.612299978733062700,-0.651300013065338100,0.432900011539459230
298,-0.620100021362304700,-0.643499970436096200,0.428999990224838260
299,-0.620100021362304700,-0.643499970436096200,0.428999990224838260
300,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
301,-0.616199970245361300,-0.643499970436096200,0.436800003051757800
302,-0.612299978733062700,-0.647400021553039600,0.428999990224838260
303,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
304,-0.612299978733062700,-0.643499970436096200,0.428999990224838260
305,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
306,-0.612299978733062700,-0.643499970436096200,0.436800003051757800
307,-0.616199970245361300,-0.647400021553039600,0.436800003051757800
308,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
309,-0.616199970245361300,-0.643499970436096200,0.428999990224838260
310,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
311,-0.616199970245361300,-0.647400021553039600,0.432900011539459230
