Index,dc0_data_feed_ch0,dc0_data_feed_ch1,dc0_data_feed_ch2,dc0_data_feed_ch3,dc0_data_feed_ch4,dc0_data_feed_ch5
0,1.536599993705749500,-0.046799998730421066,0.050700001418590546,-0.222299993038177500,0.054600000381469730,1.049100041389465300
1,1.536599993705749500,-0.046799998730421066,0.050700001418590546,-0.116999998688697810,0.081900000572204590,1.049100041389465300
2,1.384500026702880900,-0.035100001841783524,0.035100001841783524,-0.116999998688697810,0.081900000572204590,1.049100041389465300
3,1.154399991035461400,-0.031199999153614044,-0.054600000381469730,-0.249599993228912350,0.101400002837181090,1.080299973487854000
4,1.154399991035461400,-0.031199999153614044,-0.054600000381469730,-0.222299993038177500,0.109200000762939450,1.072499990463256800
5,1.021800041198730500,-0.015599999576807022,-0.093599997460842130,-0.222299993038177500,0.109200000762939450,1.072499990463256800
6,0.854099988937377900,0.081900000572204590,-0.136500000953674320,-0.331499993801116940,0.062399998307228090,1.115399956703186000
7,0.854099988937377900,0.081900000572204590,-0.136500000953674320,-0.241799995303154000,0.105300001800060270,1.064700007438659700
8,0.752699971199035600,0.124799996614456180,-0.202800005674362180,-0.241799995303154000,0.105300001800060270,1.064700007438659700
9,0.616199970245361300,0.105300001800060270,-0.210600003600120540,-0.327600002288818360,0.062399998307228090,1.127099990844726600
10,0.616199970245361300,0.105300001800060270,-0.210600003600120540,-0.343199998140335100,0.128700003027915950,1.088099956512451200
11,0.491400003433227540,0.144299998879432680,-0.245700001716613770,-0.382200002670288100,0.066299997270107270,1.142699956893921000
12,0.464100003242492700,0.159899994730949400,-0.113099999725818630,-0.382200002670288100,0.066299997270107270,1.142699956893921000
13,0.464100003242492700,0.159899994730949400,-0.113099999725818630,-0.378300011157989500,0.101400002837181090,1.088099956512451200
14,0.413399994373321530,0.159899994730949400,-0.105300001800060270,-0.417299985885620100,0.062399998307228090,1.131000041961670000
15,0.436800003051757800,0.070200003683567050,0.023399999365210533,-0.417299985885620100,0.062399998307228090,1.131000041961670000
16,0.436800003051757800,0.070200003683567050,0.023399999365210533,-0.456299990415573100,0.101400002837181090,1.131000041961670000
17,0.409500002861022950,0.058499999344348910,0.109200000762939450,-0.409500002861022950,0.140400007367134100,1.146600008010864300
18,0.557699978351593000,0.058499999344348910,0.261299997568130500,-0.409500002861022950,0.140400007367134100,1.146600008010864300
19,0.557699978351593000,0.058499999344348910,0.261299997568130500,-0.487500011920928960,0.081900000572204590,1.119300007820129400
20,0.655200004577636700,0.035100001841783524,0.257400006055831900,-0.499199986457824700,0.156000003218650820,1.123200058937072800
21,0.717599987983703600,-0.031199999153614044,0.339300006628036500,-0.499199986457824700,0.156000003218650820,1.123200058937072800
22,0.717599987983703600,-0.031199999153614044,0.339300006628036500,-0.546000003814697300,0.085799999535083770,1.150500059127807600
23,0.834599971771240200,0.027300000190734863,0.319799989461898800,-0.518700003623962400,0.136500000953674320,1.076400041580200200
24,0.971099972724914600,0.023399999365210533,0.405600011348724370,-0.518700003623962400,0.054600000381469730,1.142699956893921000
25,1.212900042533874500,-0.007799999788403511,0.308099985122680660,-0.518700003623962400,0.054600000381469730,1.142699956893921000
26,1.212900042533874500,-0.007799999788403511,0.308099985122680660,-0.577199995517730700,0.156000003218650820,1.092000007629394500
27,1.259699940681457500,-0.042899999767541885,0.374399989843368530,-0.557699978351593000,0.097499996423721310,1.142699956893921000
28,1.446900010108947800,-0.042899999767541885,0.319799989461898800,-0.557699978351593000,0.097499996423721310,1.142699956893921000
29,1.446900010108947800,-0.042899999767541885,0.319799989461898800,-0.522599995136261000,0.093599997460842130,1.056900024414062500
30,1.591199994087219200,-0.023399999365210533,0.339300006628036500,-0.483599990606308000,0.093599997460842130,1.123200058937072800
31,1.669199943542480500,-0.074100002646446230,0.245700001716613770,-0.483599990606308000,0.093599997460842130,1.123200058937072800
32,1.669199943542480500,-0.074100002646446230,0.245700001716613770,-0.542100012302398700,0.120899997651577000,1.088099956512451200
33,1.696499943733215300,-0.093599997460842130,0.214499995112419130,-0.507000029087066700,0.144299998879432680,1.115399956703186000
34,1.610700011253357000,-0.093599997460842130,0.144299998879432680,-0.507000029087066700,0.081900000572204590,1.049100041389465300
